triplet_id,language,category,flattening,model,condition,sim_anchor_near,sim_anchor_far,cos_gap,correct
hi_for_003,hindi,formality_tv,strong,LaBSE,native,0.9007365703582764,0.9974319338798523,-0.09669536352157593,0
hi_for_004,hindi,formality_tv,strong,LaBSE,native,0.7922738194465637,0.9981715083122253,-0.20589768886566162,0
hi_for_005,hindi,formality_tv,strong,LaBSE,native,0.7734898924827576,0.9406049251556396,-0.16711503267288208,0
hi_for_006,hindi,formality_tv,strong,LaBSE,native,0.9987801909446716,0.9979120492935181,0.0008681416511535645,1
hi_for_007,hindi,formality_tv,strong,LaBSE,native,0.9590976238250732,0.9974515438079834,-0.038353919982910156,0
hi_for_008,hindi,formality_tv,strong,LaBSE,native,0.9905776381492615,0.9992585182189941,-0.008680880069732666,0
hi_for_009,hindi,formality_tv,strong,LaBSE,native,0.9576234817504883,0.99299156665802,-0.03536808490753174,0
hi_for_010,hindi,formality_tv,strong,LaBSE,native,0.9934142827987671,0.9983455538749695,-0.004931271076202393,0
hi_for_011,hindi,formality_tv,strong,LaBSE,native,0.9693737030029297,0.9991105794906616,-0.029736876487731934,0
hi_for_012,hindi,formality_tv,strong,LaBSE,native,0.9648736119270325,0.9994938373565674,-0.03462022542953491,0
es_ser_001,spanish,ser_vs_estar,partial,LaBSE,native,0.9355614185333252,0.987856924533844,-0.0522955060005188,0
es_ser_002,spanish,ser_vs_estar,partial,LaBSE,native,0.9370040893554688,0.9970824718475342,-0.06007838249206543,0
es_ser_003,spanish,ser_vs_estar,partial,LaBSE,native,0.9301778078079224,0.9892787933349609,-0.059100985527038574,0
es_ser_004,spanish,ser_vs_estar,partial,LaBSE,native,0.8674353361129761,0.9932304620742798,-0.1257951259613037,0
es_ser_005,spanish,ser_vs_estar,partial,LaBSE,native,0.9549291133880615,0.9980595707893372,-0.043130457401275635,0
es_ser_006,spanish,ser_vs_estar,partial,LaBSE,native,0.8693366050720215,0.99693363904953,-0.12759703397750854,0
es_ser_007,spanish,ser_vs_estar,partial,LaBSE,native,0.8936071395874023,0.9915260076522827,-0.09791886806488037,0
es_ser_008,spanish,ser_vs_estar,partial,LaBSE,native,0.9166041612625122,0.9913957118988037,-0.0747915506362915,0
es_ser_009,spanish,ser_vs_estar,partial,LaBSE,native,0.9675122499465942,0.9988601207733154,-0.03134787082672119,0
es_ser_010,spanish,ser_vs_estar,partial,LaBSE,native,0.9460701942443848,0.9978016018867493,-0.0517314076423645,0
es_ser_011,spanish,ser_vs_estar,partial,LaBSE,native,0.8947850465774536,0.9954417943954468,-0.10065674781799316,0
es_ser_012,spanish,ser_vs_estar,non_flattening,LaBSE,native,0.9221705198287964,0.9952937364578247,-0.07312321662902832,0
es_ser_013,spanish,ser_vs_estar,non_flattening,LaBSE,native,0.8732267618179321,0.9892730712890625,-0.11604630947113037,0
